MenuSID,Menu,DateSID,LocationSID,TotalWasteKgAvg,ModifiedTime,MainMenu
920,"Talon päivä,jäävuori-kurkku-tomaatti-majoneesi-tortillalastu –salaatti",20201014,1,26.65,2021-01-18 09:14:07.910,Talonpäivä
1518,"Lasagnette,Thaikasviscurry,Riisi-moniviljaseos,Porkkanaraaste-ananassalaatti
",20201014,2,16.28,,Lasagnette
1143,"Broilerinugetti/-pyörykkä,perunasose,kaalisalaatti (katrin salaatti)",20201015,1,12.39,2021-01-18 09:14:07.910,Broilerinugetti
1519,"Uunikala,Peruna,Papu-spagettipata,Tomaatti-purjosalaatti,Caesar salaattisekoitus/Salaattisekoitus",20201015,2,27.73,,Uunikala
1017,"Lihakastike,perunat, 
kiinankaalisalaatti 
tai 
lihakeitto,tuore leipä,herkkukurkku",20201016,1,43.01,2021-01-18 09:14:07.910,Lihakastike
1520,"Perunavelli,Broileri-vihersalaatti,Hedelmä,Luomu ruisvuoka LÄHI",20201016,2,42.70,,Perunavelli
933,"Jauhelihakastike,peruna/pasta, pirteä punakaalisalaatti",20201019,1,16.46,2021-01-18 09:14:07.910,Jauhelihakastike
1041,"Kalamureke/-pihvi,perunat,kastike,punajuuri,jääsalaatti-kurkku-tomaatti",20201020,1,22.72,2021-01-18 09:14:07.910,Kalamureke
1521,"Kalakepukka,Peruna,Kermaviilikastike,Papu-juureshöystö,Punajuuri-omena ruohosipulisalaatti",20201020,2,20.85,,Kalakepukka
1031,"Ohra-riisipuuro + mehukeitto,porkkanapölkky, tuore leipä tai pizzapala)",20201021,1,35.63,2021-01-18 09:14:07.910,Ohrapuuro
1522,"Juustoinen kana-kasviskeitto,Kasvissosekeitto (siemenet),Juusto,Salaatinlehti,Vehnäleseleipä,Maustamaton jogurtti + mangosose",20201021,2,19.50,,Juustoinenkana-kasviskeitto
1109,"Pinaattiohukaiset,perunasose,puolukka,pastasalaatti",20201022,1,26.82,2021-01-18 09:14:07.910,Pinaattiohukaiset
1523,"Jauheliha-juustoperunavuoka,Kasvispihvi seitan LÄHI,Peruna,Maustekastike,Kiinankaali-jäävuori-porkkana-kurkkusalaatti B
",20201022,2,20.57,,Jauheliha-juustoperunavuoka
980,"Makkara- /nakkikeitto,tuore leipä -valikoima,juusto,kurkkuviipale",20201023,1,40.23,2021-01-18 09:14:07.910,Makkarakeitto
1524,"Pinaattiohukkaat,Porkkanapihvi (perunasose),Kinkku-pastasalaatti,Puolukkahilloke",20201023,2,21.80,,Pinaattiohukkaat
928,"Broilerikastike,riisi/perunat,kaali-tomaatti-persikkasalaatti",20201026,1,24.47,2021-01-18 09:14:07.910,Broilerikastike
1068,"Uunikala,perunasose,kiinankaali-kurkku-paprika-juustosalaatti",20201027,1,24.60,2021-01-18 09:14:07.910,Uunikala
1525,"Ohrapuuro,Bataattisosekeitto,Tomaattiviipale/Hedelmä,Maksamakkara,Ruisruutu,Vadelmakiisseli",20201027,2,20.88,,Ohrapuuro
1001,"Kasviskeitto (kesä-/pinaatti- tai kasvissosekeitto),kananmuna,ruispala,maksamakkara/leikkele",20201028,1,34.40,2021-01-18 09:14:07.910,Kasviskeitto
1526,"Broileripaella,Kasvislasagnette,Porkkana-ananassalaatti,mh.hillo",20201028,2,23.15,,Broileripaella
1140,"Jauhelihapihvi/-mureke,perunat/perunasose, kastike, 
hedelmäinen salaatti (jäävuori-meloni-ananas-päärynä)",20201029,1,17.82,,Jauhelihapihvi
1527,"Tortilla Härkis-riisitäytteellä,tuorekurkku,chilisäilyke,punasipuli,maustekastikkeet 
",20201029,2,30.00,,TortillaHärkis-riisitäytteellä
1013,"Talon päivä (toive),porkkanaraaste",20201030,1,26.65,2021-01-18 09:14:07.910,Talonpäivä
1528,"Tonnikalapastavuoka,Kasvispyörykkä,Perunasose/uuniperuna,Mangorajakastike,Kaali-vinegrettesalaatti
",20201030,2,33.45,,Tonnikalapastavuoka
937,"Kanapasta,punajuuri-omenasalaatti,vihreä salaatti (jäävuori-tomaatti-kurkku)",20201102,1,14.35,2021-01-18 09:14:07.910,Kanapasta
1047,"Kalaleike,perunasose,kiinankaali-kurpitsasalaatti",20201103,1,36.24,2021-01-18 09:14:07.910,Kalaleike
1529,"Chili Con Soija,Täysjyväriisi,Puutarhurinpaistos,Juusto-kasvisalaatti,Sekavuokaleipä LÄHI
",20201103,2,25.80,,ChiliConSoija
1009,"Makkarakastike,perunat,porkkana-raejuustosalaatti",20201104,1,20.91,2021-01-18 09:14:07.910,Makkarakastike
1530,"Lohikeitto,Tomaattikeitto + raejuusto,Leikkele,Kurkkuviipale,Tuorepuuro puolukka/Tuorepuuro mustikka,Luomu ruisvuoka LÄHI
",20201104,2,16.27,,Lohikeitto
1111,"Hernekeitto,sämpylä/rieska juusto,juurespala",20201105,1,29.79,2021-01-18 09:14:07.910,Hernekeitto
1531,"Broileri-kasviskastike,Riisi-moniviljaseos,Sweet chili kastike,Soija-kasvispaistos,Kiinankaali-ananas-kotimainen,hernesalaatti B",20201105,2,24.80,,Broileri-kasviskastike
984,"Kiusaus (kebab,palvisuikale,tms.),jäävuori-mandariini-rypälesalaatti,pikkuporkkanat",20201106,1,38.05,2021-01-18 09:14:07.910,Kiusaus
1532,"Liha-makaronipata,Härkispomodo,Peruna,Porkkanaraaste",20201106,2,31.00,,Liha-makaronipata
965,"Lihapyörykät,perunat,kastike, italian salaatti,kurkkuviipale",20201109,1,20.07,2021-01-18 09:14:07.910,Lihapyörykät
1131,"Tonnikalakasvis-vuoka,porkkanasalaatti (esim. porkkana,hunajameloni,kurkku)",20201110,1,27.04,2021-01-18 09:14:07.910,Tonnikalakasvis-vuoka
1533,"Pinaattikeitto,Kananmuna,Speltti-kaurarouhepuuro,Porkkanapölkky,Ruistassu,Ruusunmarja-omenakiisseli",20201110,2,20.65,,Pinaattikeitto
1003,"Uunimakkara,perunasose,jäävuori-maissi-tomaattisalaatti",20201111,1,36.20,2021-01-18 09:14:07.910,Uunimakkara
1534,"Broileripastavuoka,Tomaattinen seitankastike,Täysjyväriisi,Jäävuori-kesäkurpitsa-retiisisalaatti,Salaattisiemen,mh.hillo
",20201111,2,22.30,,Broileripastavuoka
1146,"Mannapuuro + marja-kiisseli, tuore leipä tai hot dog)",20201112,1,60.19,2021-01-18 09:14:07.910,Mannapuuro+marja-kiisseli
1535,"Makkarakastike,Peruna/ Uunimakkara,Juustoperunapaistos,Sinappirelish,Kasvis-makaronilaatikko,Kiinankaali-jäävuori-kurkku-maissisalaatti B,Sipulirouhe
",20201112,2,27.30,,Makkarakastike
1075,"Broilerikeitto,sämpylä,herkkukurkku",20201113,1,43.26,2021-01-18 09:14:07.910,Broilerikeitto
1536,"Kalapuikot,Perunasose,Tartarkastike,Kasvispaella,Porkkanaraaste",20201113,2,25.04,,Kalapuikot
1021,"Kalakasviskeitto, reissumies,leikkele,omenalohko",20201116,1,62.34,2021-01-18 09:14:07.910,Kalakeitto
1095,"Makaronilaatikko / lasagnette,jääsalaatti-porkkanaraaste",20201117,1,10.67,2021-01-18 09:14:07.910,Makaronilaatikko
1537,"Pinaatti-raejuustonappi,Peruna,Kurkkuinen kermaviilikastike,Kasviscouscousvuoka,Jäävuori-kurkku-tomaattisalaatti B,Sipulirouhe
",20201117,2,22.90,,Pinaatti-raejuustonappi
1032,"Talon päivä,jäävuori-kurkku-tomaatti-majoneesi-tortillalastu –salaatti",20201118,1,29.97,2021-01-18 09:14:07.910,Talonpäivä
1538,"Lasagnette,Thaikasviscurry,Riisi-moniviljaseos,Porkkanaraaste-ananassalaatti
",20201118,2,16.28,,Lasagnette
1107,"Broilerinugetti/-pyörykkä,perunasose,kaalisalaatti (katrin salaatti)",20201119,1,12.39,2021-01-18 09:14:07.910,Broilerinugetti
1539,"Uunikala,Peruna,Papu-spagettipata,Tomaatti-purjosalaatti,Caesar salaattisekoitus/Salaattisekoitus",20201119,2,27.73,,Uunikala
1042,"Lihakastike,perunat, 
kiinankaalisalaatti 
tai 
lihakeitto,tuore leipä,herkkukurkku",20201120,1,43.01,2021-01-18 09:14:07.910,Lihakastike
1540,"Perunavelli,Broileri-vihersalaatti,Hedelmä,Luomu ruisvuoka LÄHI",20201120,2,42.70,,Perunavelli
982,"Jauhelihakastike,peruna/pasta, pirteä punakaalisalaatti",20201123,1,23.43,2021-01-18 09:14:07.910,Jauhelihakastike
1125,"Kalamureke/-pihvi,perunat,kastike,punajuuri,jääsalaatti-kurkku-tomaatti",20201124,1,24.55,2021-01-18 09:14:07.910,Kalamureke
1541,"Kalakepukka,Peruna,Kermaviilikastike,Papu-juureshöystö,Punajuuri-omena ruohosipulisalaatti",20201124,2,19.30,,Kalakepukka
998,"Ohra-riisipuuro + mehukeitto,porkkanapölkky, tuore leipä tai pizzapala)",20201125,1,34.13,2021-01-18 09:14:07.910,Ohrapuuro
1542,"Juustoinen kana-kasviskeitto,Kasvissosekeitto (siemenet),Juusto,Salaatinlehti,Vehnäleseleipä,Maustamaton jogurtti + mangosose",20201125,2,18.00,,Juustoinenkana-kasviskeitto
929,"Pinaattiohukaiset,perunasose,puolukka,pastasalaatti",20201126,1,27.25,2021-01-18 09:14:07.910,Pinaattiohukaiset
1543,"Jauheliha-juustoperunavuoka,Kasvispihvi seitan LÄHI,Peruna,Maustekastike,Kiinankaali-jäävuori-porkkana-kurkkusalaatti B
",20201126,2,20.93,,Jauheliha-juustoperunavuoka
1070,"Makkara- /nakkikeitto,tuore leipä -valikoima,juusto,kurkkuviipale",20201127,1,40.61,2021-01-18 09:14:07.910,Makkarakeitto
1544,"Pinaattiohukkaat,Porkkanapihvi (perunasose),Kinkku-pastasalaatti,Puolukkahilloke",20201127,2,20.63,,Pinaattiohukkaat
1014,"Broilerikastike,riisi/perunat,kaali-tomaatti-persikkasalaatti",20201130,1,23.35,2021-01-18 09:14:07.910,Broilerikastike
1007,"Uunikala,perunasose,kiinankaali-kurkku-paprika-juustosalaatti",20201201,1,23.72,2021-01-18 09:14:07.910,Uunikala
1545,"Ohrapuuro,Bataattisosekeitto,Tomaattiviipale/Hedelmä,Maksamakkara,Ruisruutu,Vadelmakiisseli",20201201,2,20.48,,Ohrapuuro
941,"Kasviskeitto (kesä-/pinaatti- tai kasvissosekeitto),kananmuna,ruispala,maksamakkara/leikkele",20201202,1,36.03,2021-01-18 09:14:07.910,Kasviskeitto
1546,"Broileripaella,Kasvislasagnette,Porkkana-ananassalaatti,mh.hillo",20201202,2,22.86,,Broileripaella
1049,"Jauhelihapihvi/-mureke,perunat/perunasose, kastike, 
hedelmäinen salaatti (jäävuori-meloni-ananas-päärynä)",20201203,1,17.90,,Jauhelihapihvi
1547,"Tortilla Härkis-riisitäytteellä,tuorekurkku,chilisäilyke,punasipuli,maustekastikkeet 
",20201203,2,26.70,,TortillaHärkis-riisitäytteellä
956,"Talon päivä (toive),porkkanaraaste",20201204,1,28.76,2021-01-18 09:14:07.910,Talonpäivä
1548,"Tonnikalapastavuoka,Kasvispyörykkä,Perunasose/uuniperuna,Mangorajakastike,Kaali-vinegrettesalaatti
",20201204,2,31.63,,Tonnikalapastavuoka
1133,"Kanapasta,punajuuri-omenasalaatti,vihreä salaatti (jäävuori-tomaatti-kurkku)",20201207,1,15.04,2021-01-18 09:14:07.910,Kanapasta
1063,"Kalaleike,perunasose,kiinankaali-kurpitsasalaatti",20201208,1,33.35,2021-01-18 09:14:07.910,Kalaleike
1549,"Chili Con Soija,Täysjyväriisi,Puutarhurinpaistos,Juusto-kasvisalaatti,Sekavuokaleipä LÄHI
",20201208,2,25.00,,ChiliConSoija
968,"Makkarakastike,perunat,porkkana-raejuustosalaatti",20201209,1,19.88,2021-01-18 09:14:07.910,Makkarakastike
1550,"Lohikeitto,Tomaattikeitto + raejuusto,Leikkele,Kurkkuviipale,Tuorepuuro puolukka/Tuorepuuro mustikka,Luomu ruisvuoka LÄHI
",20201209,2,18.50,,Lohikeitto
1071,"Hernekeitto,sämpylä/rieska juusto,juurespala",20201210,1,28.27,2021-01-18 09:14:07.910,Hernekeitto
1551,"Broileri-kasviskastike,Riisi-moniviljaseos,Sweet chili kastike,Soija-kasvispaistos,Kiinankaali-ananas-kotimainen,hernesalaatti B",20201210,2,23.20,,Broileri-kasviskastike
918,"Kiusaus (kebab,palvisuikale,tms.),jäävuori-mandariini-rypälesalaatti,pikkuporkkanat",20201211,1,38.15,2021-01-18 09:14:07.910,Kiusaus
1552,"Liha-makaronipata,Härkispomodo,Peruna,Porkkanaraaste",20201211,2,29.35,,Liha-makaronipata
1093,"Lihapyörykät,perunat,kastike, italian salaatti,kurkkuviipale",20201214,1,19.16,2021-01-18 09:14:07.910,Lihapyörykät
1082,"Tonnikalakasvis-vuoka,porkkanasalaatti (esim. porkkana,hunajameloni,kurkku)",20201215,1,25.28,2021-01-18 09:14:07.910,Tonnikalakasvis-vuoka
1553,"Pinaattikeitto,Kananmuna,Speltti-kaurarouhepuuro,Porkkanapölkky,Ruistassu,Ruusunmarja-omenakiisseli",20201215,2,20.65,,Pinaattikeitto
932,"Uunimakkara,perunasose,jäävuori-maissi-tomaattisalaatti",20201216,1,28.12,2021-01-18 09:14:07.910,Uunimakkara
1554,"Broileripastavuoka,Tomaattinen seitankastike,Täysjyväriisi,Jäävuori-kesäkurpitsa-retiisisalaatti,Salaattisiemen,mh.hillo
",20201216,2,22.30,,Broileripastavuoka
1044,"Mannapuuro + marja-kiisseli, tuore leipä tai hot dog)",20201217,1,49.59,2021-01-18 09:14:07.910,Mannapuuro+marja-kiisseli
1555,"Makkarakastike,Peruna/ Uunimakkara,Juustoperunapaistos,Sinappirelish,Kasvis-makaronilaatikko,Kiinankaali-jäävuori-kurkku-maissisalaatti B,Sipulirouhe
",20201217,2,27.30,,Makkarakastike
1036,"Broilerikeitto,sämpylä,herkkukurkku",20201218,1,40.68,2021-01-18 09:14:07.910,Broilerikeitto
1556,"Kalapuikot,Perunasose,Tartarkastike,Kasvispaella,Porkkanaraaste",20201218,2,24.62,,Kalapuikot
949,"Kalakasviskeitto, reissumies,leikkele,omenalohko",20201221,1,59.81,2021-01-18 09:14:07.910,Kalakeitto
1055,"Makaronilaatikko / lasagnette,jääsalaatti-porkkanaraaste",20201222,1,12.26,2021-01-18 09:14:07.910,Makaronilaatikko
1557,"Pinaatti-raejuustonappi,Peruna,Kurkkuinen kermaviilikastike,Kasviscouscousvuoka,Jäävuori-kurkku-tomaattisalaatti B,Sipulirouhe
",20201222,2,20.83,,Pinaatti-raejuustonappi
931,"Talon päivä,jäävuori-kurkku-tomaatti-majoneesi-tortillalastu –salaatti",20201223,1,28.77,2021-01-18 09:14:07.910,Talonpäivä
1558,"Lasagnette,Thaikasviscurry,Riisi-moniviljaseos,Porkkanaraaste-ananassalaatti
",20201223,2,16.82,,Lasagnette
1126,"Broilerinugetti/-pyörykkä,perunasose,kaalisalaatti (katrin salaatti)",20201224,1,15.76,2021-01-18 09:14:07.910,Broilerinugetti
1559,"Uunikala,Peruna,Papu-spagettipata,Tomaatti-purjosalaatti,Caesar salaattisekoitus/Salaattisekoitus",20201224,2,26.94,,Uunikala
1000,"Lihakastike,perunat, 
kiinankaalisalaatti 
tai 
lihakeitto,tuore leipä,herkkukurkku",20201225,1,40.73,2021-01-18 09:14:07.910,Lihakastike
1560,"Perunavelli,Broileri-vihersalaatti,Hedelmä,Luomu ruisvuoka LÄHI",20201225,2,25.10,,Perunavelli
948,"Jauhelihakastike,peruna/pasta, pirteä punakaalisalaatti",20201228,1,23.34,2021-01-18 09:14:07.910,Jauhelihakastike
1078,"Kalamureke/-pihvi,perunat,kastike,punajuuri,jääsalaatti-kurkku-tomaatti",20201229,1,25.54,2021-01-18 09:14:07.910,Kalamureke
959,"Ohra-riisipuuro + mehukeitto,porkkanapölkky, tuore leipä tai pizzapala)",20201230,1,31.58,2021-01-18 09:14:07.910,Ohrapuuro
1092,"Pinaattiohukaiset,perunasose,puolukka,pastasalaatti",20201231,1,27.37,2021-01-18 09:14:07.910,Pinaattiohukaiset
1154,"Makkara- /nakkikeitto,tuore leipä -valikoima,juusto,kurkkuviipale",20210101,1,38.92,2021-01-18 09:14:07.910,Makkarakeitto
1065,"Broilerikastike,riisi/perunat,kaali-tomaatti-persikkasalaatti",20210104,1,24.83,2021-01-18 09:14:07.910,Broilerikastike
942,"Uunikala,perunasose,kiinankaali-kurkku-paprika-juustosalaatti",20210105,1,23.07,2021-01-18 09:14:07.910,Uunikala
1105,"Kasviskeitto (kesä-/pinaatti- tai kasvissosekeitto),kananmuna,ruispala,maksamakkara/leikkele",20210106,1,33.28,2021-01-18 09:14:07.910,Kasviskeitto
1012,"Lihakastike,perunat,
kiinankaalisalaatti 
tai
lihakeitto,tuore leipä,herkkukurkku",20210107,1,40.73,2021-01-18 12:42:56.753,Lihakastike
1117,"
Talon päivä (toive),porkkanaraaste

",20210108,1,28.77,2021-01-18 12:48:14.497,Talonpäivä
1064,"Kanapasta,punajuuri-omenasalaatti,vihreä salaatti (jäävuori-tomaatti-kurkku)",20210111,1,15.32,2021-01-18 09:14:07.910,Kanapasta
969,"Kalaleike,perunasose,kiinankaali-kurpitsasalaatti",20210112,1,30.97,2021-01-18 09:14:07.910,Kalaleike
1134,"Makkarakastike,perunat,porkkana-raejuustosalaatti",20210113,1,19.86,2021-01-18 09:14:07.910,Makkarakastike
975,"Hernekeitto,sämpylä/rieska juusto,juurespala",20210114,1,28.18,2021-01-18 09:14:07.910,Hernekeitto
1148,"Kiusaus (kebab,palvisuikale,tms.),jäävuori-mandariini-rypälesalaatti,pikkuporkkanat",20210115,1,36.72,2021-01-18 09:14:07.910,Kiusaus
1083,"Lihapyörykät,perunat,kastike, italian salaatti,kurkkuviipale",20210118,1,19.30,2021-01-18 09:14:07.910,Lihapyörykät
989,"Tonnikalakasvis-vuoka,porkkanasalaatti (esim. porkkana,hunajameloni,kurkku)",20210119,1,27.11,2021-01-18 09:14:07.910,Tonnikalakasvis-vuoka
1100,"Uunimakkara,perunasose,jäävuori-maissi-tomaattisalaatti",20210120,1,29.34,2021-01-18 09:14:07.910,Uunimakkara
1037,"Mannapuuro + marja-kiisseli, tuore leipä tai hot dog)",20210121,1,49.11,2021-01-18 09:14:07.910,Mannapuuro+marja-kiisseli
939,"Broilerikeitto,sämpylä,herkkukurkku",20210122,1,36.92,2021-01-18 09:14:07.910,Broilerikeitto
1115,"Kalakeitto,reissumies,leikkele,tuorepala",20210125,1,59.81,2021-01-28 05:37:28.657,Kalakeitto
987,"Makaronilaatikko / lasagnette,jääsalaatti-porkkanaraaste",20210126,1,12.26,2021-01-18 09:14:07.910,Makaronilaatikko
1127,"Talon päivä,jäävuori-kurkku-tomaatti-majoneesi-tortillalastu –salaatti",20210127,1,28.56,2021-01-18 09:14:07.910,Talonpäivä
1057,"Broilerinugetti/-pyörykkä,perunasose,kaalisalaatti (katrin salaatti)",20210128,1,15.76,2021-01-18 09:14:07.910,Broilerinugetti
961,"Lihakastike,perunat, 
kiinankaalisalaatti 
tai 
lihakeitto,tuore leipä,herkkukurkku",20210129,1,38.48,2021-01-18 09:14:07.910,Lihakastike
1124,"Jauhelihakastike,peruna/pasta, pirteä punakaalisalaatti",20210201,1,23.34,2021-01-18 09:14:07.910,Jauhelihakastike
996,"Kalamureke/-pihvi,perunat,kastike,punajuuri,jääsalaatti-kurkku-tomaatti",20210202,1,25.54,2021-01-18 09:14:07.910,Kalamureke
1102,"Ohra-riisipuuro + mehukeitto,porkkanapölkky, tuore leipä tai pizzapala)",20210203,1,31.58,2021-01-18 09:14:07.910,Ohrapuuro
1008,"Pinaattiohukaiset,perunasose,puolukka,pastasalaatti",20210204,1,27.37,2021-01-18 09:14:07.910,Pinaattiohukaiset
944,"Makkara- /nakkikeitto,tuore leipä -valikoima,juusto,kurkkuviipale",20210205,1,38.92,2021-01-18 09:14:07.910,Makkarakeitto
1119,"Broilerikastike,riisi/perunat,kaali-tomaatti-persikkasalaatti",20210208,1,24.83,2021-02-09 07:05:36.197,Broilerikastike
1025,"Uunikala,perunasose,kiinankaali-kurkku-paprika-juustosalaatti",20210209,1,23.07,2021-02-09 12:01:29.177,Uunikala
1136,"Kasviskeitto (kesä-/pinaatti- tai kasvissosekeitto),kananmuna,ruispala,maksamakkara/leikkele",20210210,1,33.28,2021-02-10 12:51:11.010,Kasviskeitto
1039,"Jauhelihapihvi/-mureke,perunat/perunasose, kastike, 
hedelmäinen salaatti (jäävuori-meloni-ananas-päärynä)",20210211,1,19.82,2021-01-18 09:14:07.910,Jauhelihapihvi
971,"Talon päivä,salaatti (esim. nakit ja perunasose,pyttipannu,tms.)",20210212,1,27.61,2021-02-12 12:26:15.577,Talonpäivä
1151,"Kanapasta,punajuuri-omenasalaatti,vihreä salaatti (jäävuori-tomaatti-kurkku)",20210215,1,15.15,2021-01-18 09:14:07.910,Kanapasta
991,"Hernekeitto,sämpylä/rieska,juusto tuorepala",20210216,1,26.12,2021-02-16 11:55:04.170,Hernekeitto
925,"Kalaleike,perunasose,kiinankaali-kurpitsasalaatti",20210217,1,29.48,2021-02-17 11:52:59.873,Kalaleike
1085,"Makkarakastike,perunat,porkkana-raejuustosalaatti

",20210218,1,21.18,2021-02-19 12:31:43.873,Makkarakastike
934,"Kiusaus (kebab,palvisuikale,tms.),jäävuori-mandariini-rypälesalaatti,pikkuporkkanat",20210219,1,38.82,2021-01-18 09:14:07.910,Kiusaus
1110,"Lihapyörykät,perunat,kastike, italian salaatti,kurkkuviipale",20210222,1,18.94,2021-01-18 09:14:07.910,Lihapyörykät
981,"Tonnikalakasvis-vuoka,porkkanasalaatti (esim. porkkana,hunajameloni,kurkku)",20210223,1,25.75,2021-01-18 09:14:07.910,Tonnikalakasvis-vuoka
951,"Uunimakkara,perunasose,jäävuori-maissi-tomaattisalaatti",20210224,1,26.79,2021-01-18 09:14:07.910,Uunimakkara
1060,"Mannapuuro + marja-kiisseli, tuore leipä tai hot dog)",20210225,1,43.85,2021-01-18 09:14:07.910,Mannapuuro+marja-kiisseli
963,"Broilerikeitto,tuore leipä,herkkukurkku",20210226,1,35.33,2021-02-26 12:30:10.523,Broilerikeitto
1066,"Kalakasviskeitto, reissumies,leikkele,omenalohko",20210301,1,53.83,2021-01-18 09:14:07.910,Kalakeitto
945,"Makaronilaatikko / lasagnette,jääsalaatti-porkkanaraaste",20210302,1,12.71,2021-01-18 09:14:07.910,Makaronilaatikko
1104,"Talon päivä,jäävuori-kurkku-tomaatti-majoneesi-tortillalastu –salaatti",20210303,1,27.16,2021-01-18 09:14:07.910,Talonpäivä
1011,"Broilerinugetti/-pyörykkä,perunasose,kaalisalaatti (katrin salaatti)",20210304,1,14.78,2021-01-18 09:14:07.910,Broilerinugetti
1120,"Lihakastike,perunat, 
kiinankaalisalaatti 
tai 
lihakeitto,tuore leipä,herkkukurkku",20210305,1,37.27,2021-01-18 09:14:07.910,Lihakastike
1062,Muu,20210308,1,,2021-03-09 12:39:47.163,Muu
1026,"Kiusaus (esim. kinkku),kiinankaalisalaatti,pikkuporkkanat",20210309,1,37.12,2021-03-09 12:41:06.833,Kiusaus
1138,"Ohra-riisipuuro + mehukeitto,porkkanapölkky, tuore leipä tai pizzapala)",20210310,1,30.47,2021-01-18 09:14:07.910,Ohrapuuro
977,"Pinaattiohukaiset,perunasose,puolukka,pastasalaatti",20210311,1,25.66,2021-01-18 09:14:07.910,Pinaattiohukaiset
972,"Makkara- /nakkikeitto,tuore leipä -valikoima,juusto,kurkkuviipale",20210312,1,37.52,2021-01-18 09:14:07.910,Makkarakeitto
1087,"Broilerikastike,riisi/perunat,kaali-tomaatti-persikkasalaatti",20210315,1,23.53,2021-01-18 09:14:07.910,Broilerikastike
994,"Uunikala,perunasose,kiinankaali-kurkku-paprika-juustosalaatti",20210316,1,22.58,2021-01-18 09:14:07.910,Uunikala
1098,"Kasviskeitto (kesä-/pinaatti- tai kasvissosekeitto),kananmuna,ruispala,maksamakkara/leikkele",20210317,1,30.87,2021-01-18 09:14:07.910,Kasviskeitto
1035,"Jauhelihapihvi/-mureke,perunat/perunasose, kastike, 
hedelmäinen salaatti (jäävuori-meloni-ananas-päärynä)",20210318,1,21.01,2021-01-18 09:14:07.910,Jauhelihapihvi
938,"Talon päivä (toive),porkkanaraaste",20210319,1,27.16,2021-01-18 09:14:07.910,Talonpäivä
1112,"Kiusaus (esim. kinkku),kiinankaalisalaatti,pikkuporkkanat",20210322,1,34.40,2021-03-22 12:04:57.290,Kiusaus
985,"Kalaleike,perunasose,kiinankaali-kurpitsasalaatti",20210323,1,28.18,2021-01-18 09:14:07.910,Kalaleike
1130,"Makkarakastike,perunat,porkkana-raejuustosalaatti",20210324,1,20.54,2021-01-18 09:14:07.910,Makkarakastike
1061,"Hernekeitto,sämpylä/rieska juusto,juurespala",20210325,1,26.09,2021-01-18 09:14:07.910,Hernekeitto
966,"Kanapasta,punajuuri-omenasalaatti,vihreä salaatti",20210326,1,15.30,2021-03-26 11:54:52.377,Kanapasta
1147,"Lihapyörykät,perunat,kastike, italian salaatti,kurkkuviipale",20210329,1,18.38,2021-01-18 09:14:07.910,Lihapyörykät
1020,"Uunimakkara,perunasose,jäävuori-maissi-tomaattisalaatti",20210330,1,24.73,2021-03-30 10:57:09.740,Uunimakkara
1091,"Kalakeitto,reissumies,leikkele,tuorepala",20210331,1,53.83,2021-03-31 11:20:40.943,Kalakeitto
1069,Muu,20210401,1,34.30,2021-04-06 05:02:03.737,Muu
946,"Broilerikeitto,sämpylä,herkkukurkku",20210402,1,36.34,2021-01-18 09:14:07.910,Broilerikeitto
1122,"Kalakasviskeitto, reissumies,leikkele,omenalohko",20210405,1,50.27,2021-01-18 09:14:07.910,Kalakeitto
1028,Muu,20210406,1,47.45,2021-04-06 10:48:24.743,Muu
1135,"Makaronilaatikko/lasagne,porkkanaraaste
",20210407,1,12.71,2021-04-07 11:09:10.807,Makaronilaatikko
1038,"Talon päivä,jäävuori-kurkku-tomaatti-majoneesi-tortillalastu -salaatti

",20210408,1,25.95,2021-04-08 11:38:13.720,Talonpäivä
970,"Broileripatukka/ -nuggetti,perunasose,
katrin salaatti (kaali)",20210409,1,14.78,2021-04-09 10:51:40.823,Broilerinugetti
1150,"Jauhelihakastike,peruna/pasta, pirteä punakaalisalaatti",20210412,1,21.59,2021-01-18 09:14:07.910,Jauhelihakastike
990,"Kalamureke/-pihvi,perunat,kastike,punajuuri,jääsalaatti-kurkku-tomaatti",20210413,1,25.01,2021-01-18 09:14:07.910,Kalamureke
924,"Ohra-riisipuuro + mehukeitto,porkkanapölkky, tuore leipä tai pizzapala)",20210414,1,30.44,2021-01-18 09:14:07.910,Ohrapuuro
1089,"Pinaattiohukaiset,perunasose,puolukka,pastasalaatti",20210415,1,25.31,2021-01-18 09:14:07.910,Pinaattiohukaiset
940,"Makkara- /nakkikeitto,tuore leipä -valikoima,juusto,kurkkuviipale",20210416,1,35.74,2021-01-18 09:14:07.910,Makkarakeitto
1116,"Broilerikastike,riisi/perunat,kaali-tomaatti-persikkasalaatti",20210419,1,23.64,2021-01-18 09:14:07.910,Broilerikastike
1050,"Uunikala,perunasose,kiinankaali-kurkku-paprika-juustosalaatti",20210420,1,22.23,2021-01-18 09:14:07.910,Uunikala
957,"Kasviskeitto (kesä-/pinaatti- tai kasvissosekeitto),kananmuna,ruispala,maksamakkara/leikkele",20210421,1,29.61,2021-01-18 09:14:07.910,Kasviskeitto
1058,"Jauhelihapihvi/-mureke,perunat/perunasose, kastike, 
hedelmäinen salaatti (jäävuori-meloni-ananas-päärynä)",20210422,1,19.97,2021-01-18 09:14:07.910,Jauhelihapihvi
962,"Talon päivä,salaatti (esim. nakit ja perunasose,pyttipannu,tms.)",20210423,1,25.30,2021-04-26 11:22:49.320,Talonpäivä
