﻿WasteSID,DateSID,ProductionWasteKg,LineWasteKg,PlateWasteKg,LocationSID,MealCount,SpecialMealCount,MealTotal,Forecast_MealTotal,Forecast_SpecialMealCount,Forecast_MealCount,Forecast_ProductionWasteKg,Forecast_LineWasteKg,Forecast_PlateWasteKg,ModifiedTime,WeatherInfo,MealCountReserved,WasteTotalKg,Forecast_WasteTotalKg,Comment
1448,20200804,,,,1,,,,402,,402,,3.12,1.10,2021-01-14 10:14:26.763,,,0.00,4.22,
1449,20200805,,,,1,,,,391,,391,,20.72,6.56,2021-01-14 10:14:33.953,,,0.00,27.28,
1450,20200806,,,,1,,,,405,,405,,7.15,3.09,2021-01-14 10:14:34.060,,,0.00,10.24,
1451,20200807,,,,1,,,,369,,369,,20.70,7.55,2021-01-14 10:14:34.113,,,0.00,28.25,
1452,20200810,,,,1,,,,385,,385,,17.72,1.88,2021-01-14 10:14:34.167,,,0.00,19.60,
1453,20200811,,,,1,,,,389,,389,,17.35,0.86,2021-01-14 10:14:34.233,,,0.00,18.21,
1454,20201012,,,,1,,,,386,,386,,23.82,16.68,2021-01-14 10:15:49.260,,,0.00,40.50,
1455,20201013,,,,1,,,,407,,407,,6.04,4.57,2021-01-14 10:15:49.310,,,0.00,10.61,
1456,20201014,,,,1,,,,393,,393,,18.97,16.83,2021-01-14 10:15:55.960,,,0.00,35.80,
1457,20201015,,,,1,,,,400,,400,,9.72,6.69,2021-01-14 10:15:56.067,,,0.00,16.41,
1458,20201016,,,,1,,,,367,,367,,20.47,14.75,2021-01-14 10:15:56.120,,,0.00,35.22,
1459,20201021,0.61,19.86,6.14,1,419,11,419,405,,405,,26.07,14.49,2021-01-14 10:16:03.280,,,26.61,40.56,
1460,20201102,4.10,6.57,6.42,1,445,21,466,423,,423,,6.21,15.62,2021-02-12 06:03:26.370,,,17.09,21.83,
1461,20201103,1.40,12.99,10.27,1,441,11,452,406,,406,,23.82,16.39,2021-02-12 06:03:26.370,,,24.66,40.21,
1462,20201104,1.00,9.01,6.78,1,434,20,454,406,,406,,21.30,12.19,2021-02-12 06:03:26.370,,,16.79,33.49,
1463,20201105,1.30,16.61,5.82,1,446,14,460,403,,403,,19.82,14.00,2021-02-12 06:03:26.370,,,23.73,33.82,
1464,20201106,0.40,26.60,11.45,1,477,12,489,392,,392,,22.23,9.93,2021-02-12 06:03:26.370,,,38.45,32.16,
1465,20201109,1.30,9.12,6.92,1,455,21,476,384,,384,,12.34,12.77,2021-02-12 06:03:26.370,,,17.34,25.11,
1466,20201110,2.50,12.84,6.43,1,445,19,464,394,,394,,20.31,14.45,2021-02-12 06:03:26.370,,,21.77,34.76,
1467,20201111,,6.03,5.92,1,470,11,481,410,,410,,20.18,18.92,2021-02-12 06:03:26.370,,,11.95,39.10,
1468,20201112,,22.77,5.61,1,442,12,454,393,,393,,47.79,16.93,2021-02-12 06:03:26.370,,,28.38,64.72,
1469,20201113,,25.85,9.68,1,431,10,441,386,,386,,20.03,19.67,2021-02-12 06:03:26.370,,,35.53,39.70,
1470,20201116,1.13,33.70,17.38,1,433,17,450,389,,389,,23.00,19.27,2021-02-12 06:03:26.370,,,52.21,42.27,
1471,20201117,1.05,9.98,6.00,1,435,21,456,412,,412,,6.40,6.20,2021-02-12 06:03:26.370,,,17.03,12.60,
1472,20201118,0.60,8.87,9.60,1,457,12,469,413,,413,,15.53,20.94,2021-02-12 06:03:26.370,,,19.07,36.47,
1473,20201119,,20.62,8.62,1,441,20,461,414,,414,,8.92,8.19,2021-02-12 06:03:26.370,,,29.24,17.11,
1474,20201120,0.16,17.82,15.88,1,422,11,433,386,,386,,16.54,20.36,2021-02-12 06:03:26.370,,,33.86,36.90,
1475,20201123,1.16,15.70,6.05,1,399,21,420,402,,402,,17.45,11.15,2021-02-12 06:03:26.370,,,22.91,28.60,
1476,20201124,0.90,19.81,9.78,1,403,19,422,408,,408,,17.67,8.91,2021-02-12 06:03:26.370,,,30.49,26.58,
1477,20201125,0.38,8.52,7.38,1,427,12,439,411,,411,,26.82,12.67,2021-02-12 06:03:26.370,,,16.28,39.49,
1478,20201126,0.94,20.29,6.70,1,417,12,429,414,,414,,19.89,13.36,2021-02-12 06:03:26.370,,,27.93,33.25,
1479,20201127,0.74,10.47,19.27,1,427,10,437,395,,395,,26.73,17.41,2021-02-12 06:03:26.370,,,30.48,44.14,
1480,20201130,2.60,24.82,6.29,1,360,21,381,390,,390,,15.15,14.82,2021-02-12 06:03:26.370,,,33.71,29.97,
1481,20201201,1.90,12.15,5.77,1,375,11,386,389,,389,,24.27,15.46,2021-02-12 06:03:26.370,,,19.82,39.73,
1482,20201202,0.45,15.11,3.95,1,372,3,372,382,,382,,26.45,16.78,2021-01-28 05:39:20.320,,,19.51,43.23,
1483,20201203,1.10,22.43,5.90,1,386,13,386,408,,408,,14.96,15.31,2021-01-28 05:39:20.320,,,29.43,30.27,
1484,20201204,,18.04,10.79,1,380,21,380,413,,413,,15.53,20.94,2021-01-28 05:39:20.320,,,28.83,36.47,
1485,20201207,3.10,7.72,5.65,1,399,21,399,422,,422,,5.46,18.30,2021-01-28 05:39:20.320,,,16.47,23.76,
1486,20201208,1.70,10.69,9.09,1,403,18,403,405,,405,,21.94,20.56,2021-01-28 05:39:20.320,,,21.48,42.50,
1487,20201209,0.83,12.36,6.60,1,414,20,414,404,,404,,20.56,14.96,2021-01-28 05:39:20.320,,,19.79,35.52,
1488,20201210,3.25,20.14,4.44,1,405,14,405,403,,403,,18.65,16.97,2021-01-28 05:39:20.320,,,27.83,35.62,
1489,20201211,1.57,21.16,8.29,1,408,12,408,400,,400,,18.91,16.25,2021-01-28 05:39:20.320,,,31.02,35.16,
1490,20201222,,,,1,,,,412,,412,,6.40,6.20,2021-01-14 10:17:00.327,,,0.00,12.60,
1493,20210118,0.79,10.61,6.11,1,426,19,445,433,,432,,8.24,9.67,2021-03-24 10:25:00.440,,450,17.51,17.91,
1494,20210119,0.80,12.90,6.63,1,414,20,434,445,,442,,12.39,10.45,2021-03-24 10:25:00.493,,450,20.33,22.84,
1616,20201118,,13.00,6.00,2,313,0,313,,,337,,12.49,7.50,2021-01-14 10:16:31.590,,,19.00,19.99,
1617,20201119,,12.00,11.80,2,331,0,331,,,331,,18.76,9.19,2021-01-14 10:16:31.690,,,23.80,27.95,
1618,20201120,,1.50,6.00,2,356,0,356,,,344,,13.54,11.61,2021-01-14 10:16:31.797,,,7.50,25.15,
1619,20201123,,21.50,5.10,2,331,0,331,,,,,,,2021-01-14 10:16:31.900,,,26.60,0.00,
1620,20201124,,15.00,9.70,2,300,0,300,,,363,,14.87,10.06,2021-01-14 10:16:32.007,,,24.70,24.93,
1621,20201125,,18.00,8.00,2,281,0,281,,,326,,15.62,12.71,2021-01-14 10:16:38.960,,,26.00,28.33,
1622,20201126,,24.00,5.20,2,290,0,290,,,336,,16.49,7.53,2021-01-14 10:16:39.067,,,29.20,24.02,
1623,20201127,,20.00,5.70,2,310,0,310,,,352,,14.03,7.13,2021-01-14 10:16:39.170,,,25.70,21.16,
1624,20201130,,8.50,9.70,2,367,0,367,,,,,,,2021-01-14 10:16:39.277,,,18.20,0.00,
1625,20210122,1.00,13.40,14.60,1,427,11,438,426,,425,,16.99,15.14,2021-03-24 10:25:00.550,,450,29.00,32.13,
1657,20210125,1.10,18.10,10.70,1,416,11,427,424,,425,,17.69,16.33,2021-03-24 10:25:07.947,,450,29.90,34.02,
1658,20210126,0.70,6.50,7.30,1,410,20,430,437,,436,,4.81,5.08,2021-03-24 10:25:08.000,,450,14.50,9.89,
1659,20210127,2.70,4.66,9.80,1,450,10,460,449,,444,,6.47,13.63,2021-03-24 10:25:08.057,,450,17.16,20.10,
1660,20210128,0.90,3.00,6.00,1,419,19,438,451,,449,,5.27,5.86,2021-03-24 10:25:08.110,,450,9.90,11.13,
1665,20210204,0.70,6.00,8.70,1,435,13,448,446,,444,,10.98,10.77,2021-03-24 10:25:15.763,,450,15.40,21.75,
1723,20210319,0.40,4.00,5.90,1,423,21,444,429,,,,12.84,12.05,2021-03-24 10:25:59.053,,470,10.30,24.89,
1728,20210326,0.80,16.40,5.80,1,420,22,442,427,,,,20.31,8.26,2021-03-29 11:35:31.040,,450,23.00,28.57,
1735,20210408,0.80,8.90,6.50,1,415,10,425,436,,,,8.65,4.84,2021-04-08 11:38:13.780,,450,16.20,13.49,
1736,20210409,0.70,8.40,5.80,1,409,21,430,420,,,,22.04,14.83,2021-04-09 10:51:40.857,,450,14.90,36.87,
1737,20210412,1.00,8.60,7.10,1,385,22,407,435,,,,10.67,7.16,2021-04-12 11:50:13.000,,450,16.70,17.83,
1738,20210413,1.30,11.40,7.10,1,410,21,431,441,,,,16.95,7.39,2021-04-13 10:48:01.737,,450,19.80,24.34,
1739,20210414,0.30,11.90,5.80,1,426,12,438,431,,,,25.10,6.33,2021-04-14 10:54:36.867,,450,18.00,31.43,
1740,20210415,0.80,17.00,7.90,1,412,14,426,435,,,,18.96,6.35,2021-04-15 10:58:15.670,,450,25.70,25.31,
1742,20210419,1.60,8.70,8.40,1,344,21,365,432,,,,10.78,8.87,2021-04-19 11:06:22.473,,380,18.70,19.65,
1743,20210420,1.80,9.70,6.30,1,344,12,356,411,,,,23.80,5.96,2021-04-21 11:28:55.597,,380,17.80,29.76,
1744,20210421,0.60,0.40,16.20,1,371,1,372,406,,,,25.18,5.37,2021-04-21 11:29:30.517,,380,17.20,30.55,
1745,20210422,2.00,6.40,11.00,1,349,20,369,435,,,,19.37,6.86,2021-04-26 11:20:39.277,,380,19.40,26.23,
1747,20210426,1.40,8.40,6.40,1,358,21,379,431,,,,5.75,9.31,2021-04-26 11:18:49.507,,380,16.20,15.06,
1748,20210427,0.50,4.00,8.40,1,366,21,387,431,,,,15.70,12.75,2021-04-28 11:02:14.787,,380,12.90,28.45,
1749,20210428,1.00,4.70,4.80,1,367,21,388,422,,,,15.11,9.67,2021-04-29 11:58:45.363,,390,10.50,24.78,
1759,20210512,0.80,11.00,9.60,1,424,12,436,432,,,0.38,19.59,6.45,2021-05-12 10:50:06.130,,450,21.40,26.42,""
1760,20210513,,,,1,,,,454,,,0.02,14.30,4.97,2021-05-12 07:00:17.800,,,0.00,19.29,
1761,20210514,0.70,10.70,16.50,1,406,11,417,417,,,0.16,23.65,8.18,2021-05-14 10:56:01.257,,450,27.90,31.99,""
1762,20210517,1.40,10.50,4.90,1,371,22,393,427,,,0.30,16.92,3.89,2021-05-18 11:22:10.360,,450,16.80,21.11,""
1763,20210518,0.50,9.20,5.80,1,406,20,426,444,,,0.55,18.81,6.65,2021-05-18 11:22:40.240,,450,15.50,26.01,""
1766,20210521,1.00,15.30,13.40,1,416,11,427,431,,,0.54,19.08,14.31,2021-05-24 04:47:26.753,,450,29.70,33.93,""
1767,20210524,1.90,14.20,6.80,1,274,22,296,427,,,0.99,10.21,7.50,2021-05-25 11:47:33.100,,320,22.90,18.70,"9.luokkalaiset TET-jaksolla,vain muutamat heistä ruokailevat koululla"
1768,20210525,0.40,4.30,5.60,1,306,11,317,419,,,0.81,20.41,6.94,2021-05-25 11:47:31.127,,320,10.30,28.16,9.luokkalaiset TET-jaksolla
1769,20210526,0.50,7.00,8.50,1,306,3,309,411,,,0.34,19.95,8.49,2021-05-26 11:22:30.383,,320,16.00,28.78,9.luokkalaiset TET-jaksolla
1771,20210528,0.90,9.40,11.60,1,315,13,328,414,,,0.42,17.77,6.93,2021-05-28 11:24:57.587,,320,21.90,25.12,"9.luokkalaiset TET-jaksolla,ruokana kebabkastike ja lohkoperunat >kokeilu,ei ole aiemmin ollut ruokana"
1772,20210531,1.60,9.30,6.30,1,369,22,391,417,,,2.03,8.31,6.30,2021-05-31 11:19:56.660,,450,17.20,16.64,"Viimeinen kouluviikko,kaikki koulussa mutta ruokailijoita oli vähän."
1773,20210601,1.20,24.10,5.40,1,337,21,358,402,,,0.87,17.45,8.08,2021-06-01 11:06:07.373,,420,30.70,26.40,"Viimeinen kouluviikko,kaikilta loppui koulu 12.25. Viimeisessä ruokailussa olijat olivat varmaan lähteneet suoraan kotiin eikä tullut syömään ollenkaan."
1774,20210602,0.50,20.10,4.10,1,371,13,384,398,,,0.19,19.50,5.18,2021-06-03 11:03:49.757,,420,24.70,24.87,"Viimeinen kouluviikko,kaikilta loppui koulu 12.25. Viimeisessä ruokailussa olijat olivat varmaan lähteneet suoraan kotiin eikä tullut syömään ollenkaan."
1775,20210603,0.80,38.60,8.60,1,349,11,360,407,,,0.20,20.65,5.34,2021-06-03 11:05:11.013,,419,48.00,26.19,"Viimeinen kouluviikko,kaikilta loppui koulu 12.25. Viimeisessä ruokailussa olijat olivat varmaan lähteneet suoraan kotiin eikä tullut syömään ollenkaan."
1777,20210607,,,,1,,,,405,,,0.45,14.60,5.07,2021-06-04 07:00:16.147,,,0.00,20.12,
1780,20210610,,,,1,,,,405,,,0.04,33.96,4.68,2021-06-09 07:00:17.850,,,0.00,38.68,
1781,20210611,,,,1,,,,392,,,0.39,27.23,8.02,2021-06-10 07:00:20.553,,,0.00,35.64,
1784,20210616,,,,1,,,,421,,,0.96,13.84,8.55,2021-06-15 07:00:20.077,,,0.00,23.35,
1793,20210630,,,,1,,,,396,,,0.29,19.58,8.20,2021-06-29 07:00:19.147,,,0.00,28.07,
1725,20210323,1.70,8.30,10.10,1,403,21,424,439,,,,15.66,12.94,2021-03-24 10:26:06.273,,450,20.10,28.60,
1751,20210430,0.50,17.60,4.10,1,427,12,439,423,,,,17.00,10.72,2021-05-07 06:09:42.213,,400,22.20,27.72,
1752,20210503,0.70,10.80,6.70,1,389,22,411,423,,,,8.72,7.63,2021-05-07 06:10:28.750,,450,18.20,16.35,
1753,20210504,1.30,17.10,5.10,1,397,22,419,436,,,,15.22,8.94,2021-05-07 06:16:20.173,,450,23.50,24.16,
1765,20210520,0.40,15.00,8.20,1,412,15,427,447,,,0.64,18.82,7.00,2021-05-24 04:46:25.270,,449,23.60,26.46,""
1778,20210608,,,,1,,,,420,,,0.32,20.31,5.48,2021-06-07 07:00:19.407,,,0.00,26.11,
1741,20210416,1.20,8.00,16.30,1,431,10,441,418,,,,25.70,10.65,2021-04-16 10:56:06.420,,450,25.50,36.35,
1746,20210423,2.00,2.80,8.30,1,350,20,370,438,,,,13.78,13.16,2021-04-26 11:22:49.387,,380,13.10,26.94,
1754,20210505,3.20,14.50,14.20,1,440,11,451,435,,,,14.81,10.46,2021-05-07 14:25:04.583,,450,31.90,25.27,""
1764,20210519,0.50,5.40,9.30,1,428,12,440,444,,,0.60,23.70,7.59,2021-05-19 11:24:28.587,,450,15.20,31.89,""
1770,20210527,0.40,9.00,7.50,1,315,21,336,429,,,0.86,15.39,7.67,2021-05-28 11:22:35.093,,320,16.90,23.92,9.luokkalaiset TET-jaksolla
1791,20210628,,,,1,,,,392,,,0.56,16.14,4.80,2021-06-25 07:00:22.953,,,0.00,21.50,
1792,20210629,,,,1,,,,387,,,0.32,23.04,4.74,2021-06-28 07:00:17.017,,,0.00,28.10,
1785,20210617,,,,1,,,,424,,,0.00,13.18,4.03,2021-06-16 07:00:18.183,,,0.00,17.21,
1786,20210618,,,,1,,,,399,,,0.26,22.30,8.77,2021-06-17 07:00:18.333,,,0.00,31.33,
1790,20210624,,,,1,,,,414,,,0.16,21.08,4.82,2021-06-23 07:00:19.987,,,0.00,26.06,
1708,20210226,1.70,22.10,17.60,1,377,11,388,425,,,,19.32,12.77,2021-03-24 10:25:37.267,,450,41.40,32.09,
1694,20210212,0.40,9.90,11.40,1,447,19,466,432,,430,,11.30,12.23,2021-03-24 10:25:22.427,,450,21.70,23.53,
1697,20210211,0.80,20.30,7.00,1,421,21,442,431,,428,,12.13,9.05,2021-03-24 10:25:22.490,,450,28.10,21.18,
1698,20210215,1.00,9.60,5.60,1,431,20,451,423,,424,,7.72,8.78,2021-03-24 10:25:30.047,,450,16.20,16.50,
1699,20210216,0.60,18.40,6.90,1,444,14,458,428,,428,,12.62,9.37,2021-03-24 10:25:30.100,,450,25.90,21.99,
1700,20210217,2.40,9.50,8.50,1,437,10,447,433,,426,,9.33,12.56,2021-03-24 10:25:30.157,,450,20.40,21.89,
1701,20210218,1.90,12.20,2.60,1,429,21,450,435,,438,,12.59,10.94,2021-03-24 10:25:30.210,,450,16.70,23.53,
1702,20210210,0.60,9.10,6.70,1,446,3,449,411,,405,,12.64,9.93,2021-03-24 10:25:22.593,,450,16.40,22.57,
1709,20210301,,,,1,,,,430,,,,19.44,14.97,2021-03-24 10:25:44.643,,,0.00,34.41,
1710,20210302,,,,1,,,,427,,,,6.67,3.89,2021-03-24 10:25:44.697,,,0.00,10.56,
1718,20210312,0.70,6.90,15.70,1,445,10,455,435,,,,17.39,17.08,2021-03-24 10:25:52.277,,470,23.30,34.47,
1724,20210322,2.20,7.90,7.50,1,408,12,420,423,,,,11.80,9.29,2021-03-24 10:26:06.327,,450,17.60,21.09,
1704,20210222,0.80,7.70,7.10,1,454,20,474,437,,437,,6.72,9.93,2021-03-24 10:25:37.377,,450,15.60,16.65,
1705,20210223,0.40,7.20,7.70,1,464,20,484,450,,449,,10.72,11.03,2021-03-24 10:25:37.430,,470,15.30,21.75,
1706,20210224,1.00,5.20,8.20,1,461,13,474,459,,,,11.31,11.44,2021-03-24 10:25:37.483,,470,14.40,22.75,
1707,20210225,0.50,23.40,6.60,1,439,10,449,437,,,,31.14,9.48,2021-03-24 10:25:37.540,,470,30.50,40.62,
1711,20210303,,,,1,,,,449,,,,11.42,14.02,2021-03-24 10:25:44.750,,,0.00,25.44,
1712,20210304,,,,1,,,,455,,,,6.35,6.35,2021-03-24 10:25:44.803,,,0.00,12.70,
1714,20210308,0.70,19.00,14.60,1,439,11,450,450,,,,19.00,15.30,2021-03-24 10:25:52.330,,470,34.30,34.30,
1715,20210309,0.80,6.45,8.10,1,447,11,458,439,,,,10.56,12.73,2021-03-24 10:25:52.380,,470,15.35,23.29,
1717,20210311,0.60,14.40,7.90,1,427,15,442,450,,,,12.01,10.68,2021-03-24 10:25:52.433,,470,22.90,22.69,
1719,20210315,1.60,16.77,6.20,1,395,22,417,379,,,,10.24,7.96,2021-03-24 10:25:59.160,,470,24.57,18.20,
1720,20210316,0.60,11.10,8.10,1,386,12,398,423,,,,17.88,10.56,2021-03-24 10:25:59.213,,450,19.80,28.44,
1721,20210317,0.50,14.50,5.80,1,421,3,424,416,,,,19.06,9.88,2021-03-24 10:25:59.270,,450,20.80,28.94,
1722,20210318,0.80,5.80,6.10,1,413,21,434,430,,,,14.89,8.25,2021-03-24 10:25:59.320,,450,12.70,23.14,
1727,20210325,1.10,12.00,5.70,1,404,14,418,440,,,,18.35,9.21,2021-03-25 12:26:24.043,,450,18.80,27.56,
1729,20210329,0.70,9.50,6.20,1,375,20,395,440,,,,6.73,8.67,2021-03-29 11:31:34.580,,450,16.40,15.40,
1730,20210330,0.40,10.20,6.30,1,401,13,414,438,,,,16.83,7.28,2021-03-30 10:57:09.870,,450,16.90,24.11,
1732,20210401,0.60,45.80,14.20,1,385,21,406,418,,,,35.93,5.46,2021-04-06 05:02:03.763,,450,60.60,41.39,
1733,20210406,1.30,4.30,25.00,1,426,11,437,432,,,,5.83,4.86,2021-04-06 10:48:24.767,,450,30.60,10.69,
1756,20210507,0.90,34.80,8.40,1,428,13,441,411,,,,18.87,13.97,2021-05-07 11:51:28.750,,450,44.10,32.84,
1757,20210510,1.90,15.20,7.80,1,409,12,421,415,,,,16.02,15.05,2021-05-10 11:18:36.827,,450,24.90,31.07,
1758,20210511,1.00,7.60,5.00,1,431,22,453,437,,,,8.58,5.21,2021-05-11 10:50:38.117,,450,13.60,13.79,
1776,20210604,,,,1,,,,405,,,0.28,22.16,6.40,2021-06-03 07:00:18.277,,,0.00,28.84,
1779,20210609,,,,1,,,,425,,,0.51,21.78,6.66,2021-06-08 07:00:15.917,,,0.00,28.95,
1695,20210208,1.80,7.30,5.30,1,423,21,444,424,,425,,8.68,10.79,2021-03-24 10:25:22.640,,450,14.40,19.47,
1696,20210209,1.10,9.20,9.30,1,418,8,426,417,,417,,15.52,11.45,2021-03-24 10:25:22.693,,450,19.60,26.97,
1703,20210219,0.60,19.00,7.30,1,438,13,451,442,,438,,13.40,12.62,2021-03-24 10:25:30.317,,450,26.90,26.02,
1726,20210324,0.80,8.50,7.10,1,410,21,431,436,,,,16.63,9.66,2021-03-24 12:04:54.400,,449,16.40,26.29,
1734,20210407,1.00,4.20,6.60,1,400,21,421,441,,,,11.01,13.89,2021-04-07 11:09:10.827,,450,11.80,24.90,
1713,20210305,,,,1,,,,412,,,,23.98,12.13,2021-03-24 10:25:44.910,,,0.00,36.11,
1716,20210310,1.20,20.20,8.80,1,441,10,451,430,,,,19.65,8.60,2021-03-24 10:25:52.540,,470,30.20,28.25,
1731,20210331,2.00,14.00,16.50,1,393,12,405,435,,,,18.51,8.30,2021-03-31 11:20:41.090,,450,32.50,26.81,
1750,20210429,0.70,7.30,7.70,1,380,14,394,426,,,,16.72,9.39,2021-04-29 11:58:26.527,,390,15.70,26.11,
1755,20210506,0.60,10.70,5.40,1,407,12,419,416,,,,31.57,8.89,2021-05-07 11:48:22.930,,450,16.70,40.46,
1782,20210614,,,,1,,,,396,,,0.60,22.50,9.53,2021-06-11 07:00:16.563,,,0.00,32.63,
1783,20210615,,,,1,,,,411,,,0.58,8.70,4.26,2021-06-14 07:00:19.563,,,0.00,13.54,
1787,20210621,,,,1,,,,407,,,0.59,16.99,3.84,2021-06-18 07:00:19.473,,,0.00,21.42,
1788,20210622,,,,1,,,,413,,,0.09,21.27,4.20,2021-06-21 07:00:19.907,,,0.00,25.56,
1789,20210623,,,,1,,,,422,,,0.40,24.11,6.56,2021-06-22 07:00:17.943,,,0.00,31.07,
